"Task","tick"
101,4139.0
101,4140.0
101,4141.0
99,4142.0
99,4143.0
109,4144.0
118,4145.0
113,4146.0
109,4147.0
106,4148.0
102,4149.0
100,4150.0
98,4151.0
108,4152.0
108,4153.0
105,4154.0
112,4155.0
106,4156.0
101,4157.0
99,4158.0
97,4159.0
94,4160.0
91,4161.0
91,4162.0
91,4163.0
91,4164.0
91,4165.0
91,4166.0
91,4167.0
91,4168.0
91,4169.0
91,4170.0
91,4171.0
91,4172.0
91,4173.0
91,4174.0
91,4175.0
101,4176.0
101,4177.0
101,4178.0
101,4179.0
110,4180.0
108,4181.0
107,4182.0
102,4183.0
101,4184.0
100,4185.0
100,4186.0
99,4187.0
97,4188.0
106,4189.0
103,4190.0
101,4191.0
98,4192.0
95,4193.0
93,4194.0
92,4195.0
101,4196.0
101,4197.0
101,4198.0
100,4199.0
99,4200.0
97,4201.0
96,4202.0
96,4203.0
95,4204.0
94,4205.0
94,4206.0
92,4207.0
92,4208.0
92,4209.0
92,4210.0
92,4211.0
92,4212.0
92,4213.0
102,4214.0
112,4215.0
112,4216.0
111,4217.0
107,4218.0
101,4219.0
98,4220.0
95,4221.0
94,4222.0
93,4223.0
93,4224.0
93,4225.0
92,4226.0
92,4227.0
92,4228.0
92,4229.0
92,4230.0
92,4231.0
92,4232.0
92,4233.0
92,4234.0
92,4235.0
92,4236.0
92,4237.0
92,4238.0
92,4239.0
92,4240.0
92,4241.0
92,4242.0
92,4243.0
92,4244.0
102,4245.0
102,4246.0
112,4247.0
112,4248.0
108,4249.0
115,4250.0
109,4251.0
106,4252.0
103,4253.0
110,4254.0
107,4255.0
107,4256.0
104,4257.0
100,4258.0
97,4259.0
94,4260.0
93,4261.0
92,4262.0
92,4263.0
92,4264.0
92,4265.0
92,4266.0
92,4267.0
92,4268.0
92,4269.0
92,4270.0
102,4271.0
109,4272.0
109,4273.0
118,4274.0
115,4275.0
112,4276.0
108,4277.0
107,4278.0
116,4279.0
113,4280.0
111,4281.0
107,4282.0
102,4283.0
100,4284.0
99,4285.0
98,4286.0
97,4287.0
96,4288.0
95,4289.0
94,4290.0
93,4291.0
93,4292.0
93,4293.0
93,4294.0
93,4295.0
93,4296.0
113,4297.0
113,4298.0
113,4299.0
122,4300.0
119,4301.0
123,4302.0
121,4303.0
114,4304.0
109,4305.0
106,4306.0
105,4307.0
103,4308.0
100,4309.0
99,4310.0
108,4311.0
107,4312.0
106,4313.0
104,4314.0
103,4315.0
101,4316.0
100,4317.0
97,4318.0
96,4319.0
95,4320.0
95,4321.0
95,4322.0
94,4323.0
104,4324.0
123,4325.0
121,4326.0
114,4327.0
106,4328.0
97,4329.0
96,4330.0
94,4331.0
94,4332.0
94,4333.0
94,4334.0
94,4335.0
94,4336.0
94,4337.0
94,4338.0
94,4339.0
94,4340.0
94,4341.0
94,4342.0
94,4343.0
94,4344.0
94,4345.0
94,4346.0
94,4347.0
113,4348.0
112,4349.0
106,4350.0
104,4351.0
107,4352.0
105,4353.0
104,4354.0
104,4355.0
103,4356.0
103,4357.0
103,4358.0
101,4359.0
101,4360.0
99,4361.0
98,4362.0
97,4363.0
94,4364.0
94,4365.0
94,4366.0
104,4367.0
104,4368.0
104,4369.0
113,4370.0
112,4371.0
111,4372.0
110,4373.0
107,4374.0
107,4375.0
105,4376.0
104,4377.0
102,4378.0
100,4379.0
118,4380.0
116,4381.0
112,4382.0
108,4383.0
103,4384.0
99,4385.0
97,4386.0
95,4387.0
95,4388.0
94,4389.0
94,4390.0
94,4391.0
104,4392.0
114,4393.0
113,4394.0
120,4395.0
116,4396.0
111,4397.0
109,4398.0
102,4399.0
102,4400.0
110,4401.0
108,4402.0
117,4403.0
116,4404.0
115,4405.0
112,4406.0
107,4407.0
104,4408.0
99,4409.0
98,4410.0
98,4411.0
97,4412.0
97,4413.0
97,4414.0
96,4415.0
95,4416.0
94,4417.0
94,4418.0
94,4419.0
94,4420.0
94,4421.0
94,4422.0
94,4423.0
94,4424.0
104,4425.0
103,4426.0
100,4427.0
99,4428.0
97,4429.0
95,4430.0
94,4431.0
94,4432.0
94,4433.0
94,4434.0
104,4435.0
104,4436.0
104,4437.0
103,4438.0
101,4439.0
110,4440.0
108,4441.0
107,4442.0
105,4443.0
101,4444.0
98,4445.0
95,4446.0
94,4447.0
94,4448.0
94,4449.0
94,4450.0
104,4451.0
103,4452.0
101,4453.0
99,4454.0
98,4455.0
95,4456.0
94,4457.0
94,4458.0
94,4459.0
94,4460.0
94,4461.0
94,4462.0
94,4463.0
94,4464.0
94,4465.0
94,4466.0
104,4467.0
104,4468.0
113,4469.0
120,4470.0
115,4471.0
110,4472.0
109,4473.0
106,4474.0
102,4475.0
100,4476.0
98,4477.0
97,4478.0
106,4479.0
106,4480.0
104,4481.0
101,4482.0
99,4483.0
97,4484.0
94,4485.0
94,4486.0
94,4487.0
94,4488.0
94,4489.0
94,4490.0
94,4491.0
104,4492.0
103,4493.0
101,4494.0
99,4495.0
98,4496.0
95,4497.0
104,4498.0
104,4499.0
104,4500.0
103,4501.0
101,4502.0
100,4503.0
100,4504.0
99,4505.0
98,4506.0
97,4507.0
96,4508.0
95,4509.0
94,4510.0
94,4511.0
94,4512.0
94,4513.0
94,4514.0
94,4515.0
94,4516.0
94,4517.0
94,4518.0
94,4519.0
94,4520.0
94,4521.0
94,4522.0
94,4523.0
94,4524.0
104,4525.0
104,4526.0
103,4527.0
100,4528.0
96,4529.0
94,4530.0
94,4531.0
94,4532.0
104,4533.0
114,4534.0
124,4535.0
121,4536.0
118,4537.0
112,4538.0
107,4539.0
106,4540.0
105,4541.0
102,4542.0
99,4543.0
98,4544.0
96,4545.0
95,4546.0
104,4547.0
104,4548.0
104,4549.0
104,4550.0
103,4551.0
112,4552.0
112,4553.0
110,4554.0
109,4555.0
106,4556.0
103,4557.0
101,4558.0
98,4559.0
107,4560.0
106,4561.0
106,4562.0
104,4563.0
104,4564.0
101,4565.0
100,4566.0
100,4567.0
97,4568.0
95,4569.0
95,4570.0
95,4571.0
94,4572.0
104,4573.0
104,4574.0
104,4575.0
104,4576.0
104,4577.0
101,4578.0
100,4579.0
100,4580.0
97,4581.0
105,4582.0
104,4583.0
102,4584.0
99,4585.0
98,4586.0
95,4587.0
94,4588.0
94,4589.0
94,4590.0
94,4591.0
94,4592.0
104,4593.0
104,4594.0
104,4595.0
113,4596.0
111,4597.0
106,4598.0
104,4599.0
99,4600.0
96,4601.0
104,4602.0
104,4603.0
104,4604.0
102,4605.0
101,4606.0
101,4607.0
99,4608.0
98,4609.0
97,4610.0
96,4611.0
96,4612.0
95,4613.0
94,4614.0
94,4615.0
104,4616.0
104,4617.0
104,4618.0
103,4619.0
101,4620.0
100,4621.0
100,4622.0
99,4623.0
98,4624.0
97,4625.0
96,4626.0
95,4627.0
94,4628.0
94,4629.0
94,4630.0
94,4631.0
94,4632.0
94,4633.0
94,4634.0
94,4635.0
94,4636.0
94,4637.0
94,4638.0
94,4639.0
94,4640.0
94,4641.0
104,4642.0
103,4643.0
101,4644.0
99,4645.0
98,4646.0
105,4647.0
104,4648.0
101,4649.0
100,4650.0
95,4651.0
95,4652.0
103,4653.0
103,4654.0
103,4655.0
102,4656.0
101,4657.0
99,4658.0
98,4659.0
98,4660.0
97,4661.0
116,4662.0
116,4663.0
123,4664.0
121,4665.0
121,4666.0
118,4667.0
124,4668.0
121,4669.0
125,4670.0
121,4671.0
112,4672.0
104,4673.0
98,4674.0
95,4675.0
94,4676.0
94,4677.0
94,4678.0
94,4679.0
94,4680.0
94,4681.0
94,4682.0
94,4683.0
94,4684.0
94,4685.0
94,4686.0
94,4687.0
94,4688.0
94,4689.0
94,4690.0
94,4691.0
94,4692.0
94,4693.0
94,4694.0
94,4695.0
94,4696.0
94,4697.0
94,4698.0
94,4699.0
94,4700.0
94,4701.0
104,4702.0
104,4703.0
104,4704.0
104,4705.0
104,4706.0
111,4707.0
110,4708.0
110,4709.0
106,4710.0
103,4711.0
102,4712.0
102,4713.0
109,4714.0
118,4715.0
117,4716.0
116,4717.0
112,4718.0
110,4719.0
110,4720.0
106,4721.0
105,4722.0
102,4723.0
100,4724.0
99,4725.0
95,4726.0
94,4727.0
94,4728.0
94,4729.0
94,4730.0
94,4731.0
104,4732.0
104,4733.0
104,4734.0
102,4735.0
102,4736.0
111,4737.0
108,4738.0
107,4739.0
106,4740.0
104,4741.0
102,4742.0
111,4743.0
110,4744.0
110,4745.0
108,4746.0
106,4747.0
105,4748.0
103,4749.0
102,4750.0
99,4751.0
98,4752.0
97,4753.0
96,4754.0
94,4755.0
94,4756.0
104,4757.0
103,4758.0
101,4759.0
99,4760.0
98,4761.0
95,4762.0
94,4763.0
94,4764.0
94,4765.0
94,4766.0
94,4767.0
94,4768.0
94,4769.0
94,4770.0
94,4771.0
94,4772.0
94,4773.0
94,4774.0
94,4775.0
94,4776.0
94,4777.0
94,4778.0
94,4779.0
94,4780.0
94,4781.0
94,4782.0
103,4783.0
102,4784.0
99,4785.0
98,4786.0
96,4787.0
94,4788.0
94,4789.0
94,4790.0
94,4791.0
94,4792.0
94,4793.0
94,4794.0
94,4795.0
94,4796.0
94,4797.0
94,4798.0
94,4799.0
104,4800.0
104,4801.0
104,4802.0
104,4803.0
104,4804.0
103,4805.0
101,4806.0
109,4807.0
105,4808.0
101,4809.0
99,4810.0
96,4811.0
94,4812.0
94,4813.0
94,4814.0
94,4815.0
94,4816.0
94,4817.0
94,4818.0
94,4819.0
94,4820.0
94,4821.0
94,4822.0
94,4823.0
94,4824.0
94,4825.0
104,4826.0
104,4827.0
103,4828.0
100,4829.0
96,4830.0
94,4831.0
94,4832.0
94,4833.0
94,4834.0
94,4835.0
94,4836.0
94,4837.0
94,4838.0
94,4839.0
104,4840.0
104,4841.0
104,4842.0
103,4843.0
102,4844.0
101,4845.0
101,4846.0
109,4847.0
109,4848.0
105,4849.0
103,4850.0
96,4851.0
95,4852.0
94,4853.0
94,4854.0
94,4855.0
94,4856.0
94,4857.0
94,4858.0
94,4859.0
104,4860.0
103,4861.0
100,4862.0
99,4863.0
97,4864.0
95,4865.0
94,4866.0
104,4867.0
104,4868.0
104,4869.0
103,4870.0
101,4871.0
100,4872.0
109,4873.0
107,4874.0
114,4875.0
109,4876.0
103,4877.0
100,4878.0
96,4879.0
104,4880.0
104,4881.0
104,4882.0
112,4883.0
109,4884.0
105,4885.0
104,4886.0
101,4887.0
98,4888.0
97,4889.0
96,4890.0
95,4891.0
94,4892.0
94,4893.0
94,4894.0
94,4895.0
94,4896.0
94,4897.0
94,4898.0
104,4899.0
104,4900.0
101,4901.0
100,4902.0
95,4903.0
95,4904.0
114,4905.0
114,4906.0
114,4907.0
113,4908.0
111,4909.0
110,4910.0
120,4911.0
116,4912.0
116,4913.0
111,4914.0
109,4915.0
106,4916.0
112,4917.0
111,4918.0
109,4919.0
106,4920.0
105,4921.0
103,4922.0
100,4923.0
100,4924.0
99,4925.0
97,4926.0
95,4927.0
95,4928.0
94,4929.0
94,4930.0
94,4931.0
104,4932.0
102,4933.0
102,4934.0
111,4935.0
108,4936.0
103,4937.0
100,4938.0
98,4939.0
96,4940.0
95,4941.0
95,4942.0
95,4943.0
95,4944.0
95,4945.0
95,4946.0
95,4947.0
95,4948.0
95,4949.0
95,4950.0
105,4951.0
115,4952.0
112,4953.0
111,4954.0
104,4955.0
104,4956.0
102,4957.0
101,4958.0
111,4959.0
110,4960.0
108,4961.0
105,4962.0
104,4963.0
102,4964.0
102,4965.0
100,4966.0
100,4967.0
99,4968.0
98,4969.0
96,4970.0
95,4971.0
95,4972.0
95,4973.0
95,4974.0
95,4975.0
95,4976.0
95,4977.0
105,4978.0
105,4979.0
105,4980.0
105,4981.0
105,4982.0
102,4983.0
101,4984.0
101,4985.0
98,4986.0
96,4987.0
96,4988.0
96,4989.0
95,4990.0
95,4991.0
95,4992.0
105,4993.0
113,4994.0
123,4995.0
122,4996.0
120,4997.0
118,4998.0
113,4999.0
112,5000.0
