Tick,Quality,type,Task
511.3,3.257397333855156,Order352-1,Task 5990
512.3,5.27620505348465,Order352-9,Task 5998
516.3,11.565405222249906,Order348-2,Task 5981
544.3,20.47346741748348,Order353-1,Task 6162
544.3,16.9406327581113,Order353-9,Task 6170
545.3,16.805966214730127,Order353-3,Task 6164
545.3,13.998689803995633,Order353-2,Task 6163
546.3,18.94113229107867,Order353-4,Task 6165
547.0,13.68123233058665,Order353-5,Task 6166
576.3,20.383013092544196,Order353-9,Task 6190
576.3,25.710527759515692,Order353-1,Task 6182
577.3,18.329132277817134,Order353-3,Task 6184
577.3,14.160099889486926,Order353-2,Task 6183
578.3,19.626076965969794,Order353-4,Task 6185
579.0,19.83711749149086,Order353-5,Task 6186
601.3,6.781671294787619,Order352-5,Task 6206
606.3,21.560539553349617,Order353-1,Task 6221
606.3,22.122084935367674,Order353-9,Task 6229
608.3,21.01499027864725,Order353-3,Task 6223
608.3,16.85763329271196,Order353-2,Task 6222
610.3,11.041722456658682,Order353-4,Task 6224
611.3,19.994431692783206,Order353-5,Task 6225
657.3,24.207466969513632,Order353-1,Task 6270
657.3,17.63343887279127,Order353-9,Task 6278
658.3,26.27801600256804,Order353-2,Task 6271
658.3,18.36751111177461,Order353-3,Task 6272
659.3,18.932610991816915,Order353-4,Task 6273
660.0,14.747342654712778,Order353-5,Task 6274
673.3,11.998524125855518,Order352-5,Task 6294
699.3,10.105205585425605,Order352-5,Task 6322
723.3,19.899282058221928,Order348-10,Task 6374
725.3,22.26281779870375,Order353-9,Task 6383
725.3,23.331851576131427,Order353-1,Task 6375
726.3,14.261401133166526,Order353-3,Task 6377
726.3,8.428665702796565,Order348-1,Task 6365
726.3,16.10406265894957,Order353-2,Task 6376
727.3,15.605514975894463,Order353-4,Task 6378
728.0,12.583937137865458,Order353-5,Task 6379
730.3,19.56363363652932,Order348-10,Task 6394
735.3,12.111866825182396,Order348-1,Task 6385
737.3,9.778579277292648,Order352-5,Task 6409
807.3,25.72987912946202,Order353-1,Task 6513
807.3,14.191362413044164,Order353-9,Task 6521
809.3,14.542312502042359,Order353-3,Task 6515
809.3,18.591510536386203,Order353-2,Task 6514
811.3,13.986071346917562,Order353-4,Task 6516
812.3,12.749369602406777,Order353-5,Task 6517
853.3,21.223730366608795,Order348-10,Task 6552
856.3,14.774632255889042,Order348-1,Task 6543
896.0,21.32524560998269,Order348-10,Task 6600
897.3,9.019078373835827,Order348-1,Task 6591
962.3,18.60870862868298,Order348-10,Task 6640
968.3,22.9903658077253,Order348-10,Task 6660
973.3,12.911451980780356,Order352-5,Task 6665
1019.0,32.520731148324316,Order345-10,Task 6698
1021.3,18.132522270610128,Order352-5,Task 6703
1026.3,18.019182748198027,Order352-5,Task 6712
1046.3,9.99573120844045,Order347-5,Task 6731
1053.3,17.070042417885798,Order348-10,Task 6746
1059.3,18.507902247873393,Order352-5,Task 6761
1087.0,23.11706953502057,Order348-10,Task 6814
1131.3,17.312933307238747,Order348-10,Task 6843
1172.3,18.80827745857308,Order352-5,Task 6858
1219.3,18.211713797679234,Order352-5,Task 6887
1251.3,19.7722249953709,Order352-5,Task 6926
1251.3,24.18492908678614,Order353-9,Task 6920
1251.3,21.372348915297422,Order353-1,Task 6912
1252.3,23.513111093270723,Order353-2,Task 6913
1252.3,19.613852095252184,Order353-3,Task 6914
1253.3,10.850110566925276,Order353-4,Task 6915
1254.0,18.022864236821743,Order353-5,Task 6916
1265.3,24.926015567231687,Order348-10,Task 6940
1331.3,14.535595401530102,Order353-9,Task 6978
1331.3,22.29627417725809,Order353-1,Task 6970
1333.3,20.386388689472835,Order353-2,Task 6971
1333.3,12.077750707565428,Order353-3,Task 6972
1335.3,15.169560402931504,Order353-4,Task 6973
