"tick","Quality Max","Res Queue Max","Rank Max","Ser Queue Max"
2966.0,Infinity,760.0,4683.153822853878,0.0
2967.0,Infinity,760.0,4683.153822853878,0.0
2968.0,Infinity,760.0,4683.153822853878,0.0
2969.0,Infinity,760.0,4683.153822853878,0.0
2970.0,Infinity,760.0,4683.153822853878,0.0
2971.0,Infinity,760.0,4683.153822853878,0.0
2972.0,Infinity,760.0,4683.153822853878,0.0
2973.0,Infinity,764.0,4683.153822853878,0.0
2974.0,Infinity,764.0,4683.153822853878,0.0
2975.0,Infinity,768.0,5134.425807029422,0.0
2976.0,Infinity,768.0,5134.425807029422,0.0
2977.0,Infinity,768.0,5251.830612787725,0.0
2978.0,Infinity,768.0,5251.830612787725,0.0
2979.0,Infinity,768.0,5251.830612787725,0.0
2980.0,Infinity,768.0,5251.830612787725,0.0
2981.0,Infinity,768.0,5251.830612787725,0.0
2982.0,Infinity,768.0,5251.830612787725,0.0
2983.0,Infinity,768.0,5251.830612787725,0.0
2984.0,Infinity,768.0,5251.830612787725,0.0
2985.0,Infinity,768.0,5251.830612787725,0.0
2986.0,Infinity,768.0,5251.830612787725,0.0
2987.0,Infinity,768.0,5251.830612787725,0.0
2988.0,Infinity,768.0,5251.830612787725,0.0
2989.0,Infinity,768.0,5251.830612787725,0.0
2990.0,Infinity,768.0,5251.830612787725,0.0
2991.0,Infinity,768.0,5251.830612787725,0.0
2992.0,Infinity,768.0,5251.830612787725,0.0
2993.0,Infinity,772.0,5251.830612787725,0.0
2994.0,Infinity,772.0,5251.830612787725,0.0
2995.0,Infinity,772.0,5251.830612787725,0.0
2996.0,Infinity,772.0,5251.830612787725,0.0
2997.0,Infinity,772.0,5251.830612787725,0.0
2998.0,Infinity,772.0,5251.830612787725,0.0
2999.0,Infinity,772.0,5251.830612787725,0.0
3000.0,Infinity,772.0,5251.830612787725,0.0
3001.0,Infinity,772.0,5251.830612787725,0.0
3002.0,Infinity,776.0,5251.830612787725,0.0
3003.0,Infinity,776.0,5251.830612787725,0.0
3004.0,Infinity,776.0,5251.830612787725,0.0
3005.0,Infinity,776.0,5251.830612787725,0.0
3006.0,Infinity,781.0,5251.830612787725,0.0
3007.0,Infinity,781.0,5251.830612787725,0.0
3008.0,Infinity,781.0,5251.830612787725,0.0
3009.0,Infinity,781.0,5251.830612787725,0.0
3010.0,Infinity,781.0,5251.830612787725,0.0
3011.0,Infinity,781.0,5251.830612787725,0.0
3012.0,Infinity,781.0,5251.830612787725,0.0
3013.0,Infinity,781.0,5251.830612787725,0.0
3014.0,Infinity,781.0,5251.830612787725,0.0
3015.0,Infinity,781.0,5251.830612787725,0.0
3016.0,Infinity,781.0,5251.830612787725,0.0
3017.0,Infinity,784.0,5251.830612787725,0.0
3018.0,Infinity,784.0,5251.830612787725,0.0
3019.0,Infinity,784.0,5251.830612787725,0.0
3020.0,Infinity,784.0,5251.830612787725,0.0
3021.0,Infinity,784.0,5227.669326993434,0.0
3022.0,Infinity,784.0,5227.669326993434,0.0
3023.0,Infinity,784.0,5227.669326993434,0.0
3024.0,Infinity,784.0,5227.669326993434,0.0
3025.0,Infinity,784.0,5227.669326993434,0.0
3026.0,Infinity,784.0,5227.669326993434,0.0
3027.0,Infinity,784.0,5227.669326993434,0.0
3028.0,Infinity,784.0,5227.669326993434,0.0
3029.0,Infinity,784.0,5227.669326993434,0.0
3030.0,Infinity,784.0,5227.669326993434,0.0
3031.0,Infinity,784.0,5227.669326993434,0.0
3032.0,Infinity,784.0,5227.669326993434,0.0
3033.0,Infinity,788.0,5227.669326993434,0.0
3034.0,Infinity,788.0,5227.669326993434,0.0
3035.0,Infinity,788.0,5571.383714929209,0.0
3036.0,Infinity,788.0,5571.383714929209,0.0
3037.0,Infinity,788.0,5760.272994848129,0.0
3038.0,Infinity,788.0,5760.272994848129,0.0
3039.0,Infinity,788.0,5760.272994848129,0.0
3040.0,Infinity,788.0,5760.272994848129,0.0
3041.0,Infinity,788.0,5760.272994848129,0.0
3042.0,Infinity,788.0,5760.272994848129,0.0
3043.0,Infinity,788.0,5760.272994848129,0.0
3044.0,Infinity,792.0,5760.272994848129,0.0
3045.0,Infinity,792.0,5760.272994848129,0.0
3046.0,Infinity,792.0,5760.272994848129,0.0
3047.0,Infinity,795.0,5760.272994848129,0.0
3048.0,Infinity,795.0,5760.272994848129,0.0
3049.0,Infinity,795.0,5759.794562255172,0.0
3050.0,Infinity,795.0,5759.794562255172,0.0
3051.0,Infinity,795.0,5759.794562255172,0.0
3052.0,Infinity,795.0,5759.794562255172,0.0
3053.0,Infinity,795.0,5759.794562255172,0.0
3054.0,Infinity,795.0,5759.794562255172,0.0
3055.0,Infinity,795.0,5759.794562255172,0.0
3056.0,Infinity,795.0,5759.794562255172,0.0
3057.0,Infinity,795.0,5759.794562255172,0.0
3058.0,Infinity,795.0,5759.794562255172,0.0
3059.0,Infinity,795.0,5759.794562255172,0.0
3060.0,Infinity,795.0,5759.794562255172,0.0
3061.0,Infinity,795.0,5759.794562255172,0.0
3062.0,Infinity,795.0,5759.794562255172,0.0
3063.0,Infinity,795.0,5759.794562255172,0.0
3064.0,Infinity,795.0,5759.794562255172,0.0
3065.0,Infinity,795.0,5759.794562255172,0.0
3066.0,Infinity,795.0,5759.794562255172,0.0
3067.0,Infinity,795.0,5759.794562255172,0.0
3068.0,Infinity,795.0,5759.794562255172,0.0
3069.0,Infinity,795.0,5759.794562255172,0.0
3070.0,Infinity,795.0,5759.794562255172,0.0
3071.0,Infinity,795.0,5759.794562255172,0.0
3072.0,Infinity,795.0,5759.794562255172,0.0
3073.0,Infinity,795.0,5759.794562255172,0.0
3074.0,Infinity,795.0,5759.794562255172,0.0
3075.0,Infinity,795.0,5759.794562255172,0.0
3076.0,Infinity,795.0,5759.794562255172,0.0
3077.0,Infinity,795.0,5759.794562255172,0.0
3078.0,Infinity,795.0,5759.794562255172,0.0
3079.0,Infinity,795.0,5759.794562255172,0.0
3080.0,Infinity,795.0,5759.794562255172,0.0
3081.0,Infinity,795.0,5759.794562255172,0.0
3082.0,Infinity,795.0,5759.794562255172,0.0
3083.0,Infinity,795.0,5759.794562255172,0.0
3084.0,Infinity,795.0,5759.794562255172,0.0
3085.0,Infinity,795.0,5759.794562255172,0.0
3086.0,Infinity,795.0,5759.794562255172,0.0
3087.0,Infinity,795.0,5759.794562255172,0.0
3088.0,Infinity,795.0,5759.794562255172,0.0
3089.0,Infinity,795.0,5759.794562255172,0.0
3090.0,Infinity,795.0,5759.794562255172,0.0
3091.0,Infinity,795.0,5759.794562255172,0.0
3092.0,Infinity,795.0,5759.794562255172,0.0
3093.0,Infinity,795.0,5759.794562255172,0.0
3094.0,Infinity,795.0,5759.794562255172,0.0
3095.0,Infinity,795.0,5759.794562255172,0.0
3096.0,Infinity,795.0,5759.794562255172,0.0
3097.0,Infinity,795.0,5759.794562255172,0.0
3098.0,Infinity,795.0,5759.794562255172,0.0
3099.0,Infinity,795.0,5759.794562255172,0.0
3100.0,Infinity,795.0,5759.794562255172,0.0
3101.0,Infinity,799.0,5759.794562255172,0.0
3102.0,Infinity,799.0,5759.794562255172,0.0
3103.0,Infinity,799.0,5759.794562255172,0.0
3104.0,Infinity,802.0,5759.794562255172,0.0
3105.0,Infinity,802.0,5759.794562255172,0.0
3106.0,Infinity,806.0,5759.794562255172,0.0
3107.0,Infinity,806.0,5759.794562255172,0.0
3108.0,Infinity,806.0,5801.301067790954,0.0
3109.0,Infinity,806.0,5801.301067790954,0.0
3110.0,Infinity,806.0,5801.301067790954,0.0
3111.0,Infinity,806.0,5801.301067790954,0.0
3112.0,Infinity,806.0,5801.301067790954,0.0
3113.0,Infinity,808.0,5801.301067790954,0.0
3114.0,Infinity,808.0,5801.301067790954,0.0
3115.0,Infinity,808.0,5801.301067790954,0.0
3116.0,Infinity,808.0,5801.301067790954,0.0
3117.0,Infinity,808.0,5801.301067790954,0.0
3118.0,Infinity,808.0,5801.301067790954,0.0
3119.0,Infinity,811.0,5801.301067790954,0.0
3120.0,Infinity,811.0,5801.301067790954,0.0
3121.0,Infinity,811.0,5801.301067790954,0.0
3122.0,Infinity,811.0,5801.301067790954,0.0
3123.0,Infinity,811.0,5801.301067790954,0.0
3124.0,Infinity,811.0,5801.301067790954,0.0
3125.0,Infinity,811.0,5801.301067790954,0.0
3126.0,Infinity,811.0,5801.301067790954,0.0
3127.0,Infinity,811.0,5801.301067790954,0.0
3128.0,Infinity,811.0,5801.301067790954,0.0
3129.0,Infinity,811.0,5801.301067790954,0.0
3130.0,Infinity,811.0,5801.301067790954,0.0
3131.0,Infinity,811.0,5801.301067790954,0.0
3132.0,Infinity,811.0,5801.301067790954,0.0
3133.0,Infinity,811.0,5801.301067790954,0.0
3134.0,Infinity,811.0,5801.301067790954,0.0
3135.0,Infinity,817.0,5801.301067790954,0.0
3136.0,Infinity,817.0,5801.301067790954,0.0
3137.0,Infinity,817.0,5801.301067790954,0.0
3138.0,Infinity,817.0,5801.301067790954,0.0
3139.0,Infinity,817.0,5801.301067790954,0.0
3140.0,Infinity,817.0,5982.223260374785,0.0
3141.0,Infinity,820.0,5982.223260374785,0.0
3142.0,Infinity,820.0,5982.223260374785,0.0
3143.0,Infinity,820.0,5960.0629057549595,0.0
3144.0,Infinity,820.0,5960.0629057549595,0.0
3145.0,Infinity,820.0,5960.0629057549595,0.0
3146.0,Infinity,826.0,5960.0629057549595,0.0
3147.0,Infinity,826.0,5960.0629057549595,0.0
3148.0,Infinity,826.0,6109.723119898821,0.0
3149.0,Infinity,826.0,6109.723119898821,0.0
3150.0,Infinity,826.0,6045.5397773362065,0.0
3151.0,Infinity,826.0,6045.5397773362065,0.0
3152.0,Infinity,826.0,6045.5397773362065,0.0
3153.0,Infinity,826.0,6045.5397773362065,0.0
3154.0,Infinity,826.0,6045.5397773362065,0.0
3155.0,Infinity,826.0,6045.5397773362065,0.0
3156.0,Infinity,826.0,6045.5397773362065,0.0
3157.0,Infinity,826.0,6045.5397773362065,0.0
3158.0,Infinity,826.0,6045.5397773362065,0.0
3159.0,Infinity,826.0,6045.5397773362065,0.0
3160.0,Infinity,830.0,6045.5397773362065,0.0
3161.0,Infinity,830.0,6045.5397773362065,0.0
3162.0,Infinity,834.0,6045.5397773362065,0.0
3163.0,Infinity,834.0,6045.5397773362065,0.0
3164.0,Infinity,834.0,6045.5397773362065,0.0
3165.0,Infinity,834.0,6045.5397773362065,0.0
3166.0,Infinity,834.0,6045.5397773362065,0.0
3167.0,Infinity,834.0,6045.5397773362065,0.0
3168.0,Infinity,834.0,6045.5397773362065,0.0
3169.0,Infinity,834.0,6045.5397773362065,0.0
3170.0,Infinity,834.0,6045.5397773362065,0.0
3171.0,Infinity,834.0,6045.5397773362065,0.0
3172.0,Infinity,834.0,6045.5397773362065,0.0
3173.0,Infinity,834.0,6045.5397773362065,0.0
3174.0,Infinity,834.0,6045.5397773362065,0.0
3175.0,Infinity,837.0,6045.5397773362065,0.0
3176.0,Infinity,837.0,6045.5397773362065,0.0
3177.0,Infinity,837.0,6045.5397773362065,0.0
3178.0,Infinity,837.0,6045.5397773362065,0.0
3179.0,Infinity,837.0,6045.5397773362065,0.0
3180.0,Infinity,837.0,6045.5397773362065,0.0
3181.0,Infinity,837.0,6045.5397773362065,0.0
3182.0,Infinity,837.0,6045.5397773362065,0.0
3183.0,Infinity,837.0,6045.5397773362065,0.0
3184.0,Infinity,837.0,6045.5397773362065,0.0
3185.0,Infinity,837.0,6045.5397773362065,0.0
3186.0,Infinity,839.0,6045.5397773362065,0.0
3187.0,Infinity,839.0,6045.5397773362065,0.0
3188.0,Infinity,839.0,6045.5397773362065,0.0
3189.0,Infinity,839.0,6045.5397773362065,0.0
3190.0,Infinity,839.0,6045.5397773362065,0.0
3191.0,Infinity,839.0,6045.5397773362065,0.0
3192.0,Infinity,841.0,6045.5397773362065,0.0
3193.0,Infinity,841.0,6045.5397773362065,0.0
3194.0,Infinity,841.0,6045.5397773362065,0.0
3195.0,Infinity,844.0,6045.5397773362065,0.0
3196.0,Infinity,844.0,6045.5397773362065,0.0
3197.0,Infinity,844.0,6068.7266004760395,0.0
3198.0,Infinity,844.0,6068.7266004760395,0.0
3199.0,Infinity,844.0,6068.7266004760395,0.0
3200.0,Infinity,844.0,6068.7266004760395,0.0
3201.0,Infinity,844.0,6068.7266004760395,0.0
3202.0,Infinity,844.0,6068.7266004760395,0.0
3203.0,Infinity,844.0,6068.7266004760395,0.0
3204.0,Infinity,844.0,6068.7266004760395,0.0
3205.0,Infinity,844.0,6068.7266004760395,0.0
3206.0,Infinity,844.0,6068.7266004760395,0.0
3207.0,Infinity,844.0,6068.7266004760395,0.0
3208.0,Infinity,847.0,6068.7266004760395,0.0
3209.0,Infinity,847.0,6068.7266004760395,0.0
3210.0,Infinity,847.0,6068.7266004760395,0.0
3211.0,Infinity,847.0,6068.7266004760395,0.0
3212.0,Infinity,847.0,5990.6646863519045,0.0
3213.0,Infinity,847.0,5990.6646863519045,0.0
3214.0,Infinity,851.0,5990.6646863519045,0.0
3215.0,Infinity,851.0,5990.6646863519045,0.0
3216.0,Infinity,851.0,5990.6646863519045,0.0
3217.0,Infinity,851.0,5990.6646863519045,0.0
3218.0,Infinity,851.0,5990.6646863519045,0.0
3219.0,Infinity,851.0,5990.6646863519045,0.0
3220.0,Infinity,851.0,5990.6646863519045,0.0
3221.0,Infinity,851.0,5990.6646863519045,0.0
3222.0,Infinity,851.0,5990.6646863519045,0.0
3223.0,Infinity,851.0,5990.6646863519045,0.0
3224.0,Infinity,851.0,5990.6646863519045,0.0
3225.0,Infinity,855.0,5990.6646863519045,0.0
3226.0,Infinity,855.0,5990.6646863519045,0.0
3227.0,Infinity,855.0,5990.6646863519045,0.0
3228.0,Infinity,855.0,5990.6646863519045,0.0
3229.0,Infinity,855.0,5990.6646863519045,0.0
3230.0,Infinity,855.0,5990.6646863519045,0.0
3231.0,Infinity,855.0,5990.6646863519045,0.0
3232.0,Infinity,855.0,5990.6646863519045,0.0
3233.0,Infinity,855.0,5990.6646863519045,0.0
3234.0,Infinity,855.0,5990.6646863519045,0.0
3235.0,Infinity,855.0,5990.6646863519045,0.0
3236.0,Infinity,855.0,5990.6646863519045,0.0
3237.0,Infinity,855.0,5990.6646863519045,0.0
3238.0,Infinity,855.0,5990.6646863519045,0.0
3239.0,Infinity,855.0,5990.6646863519045,0.0
3240.0,Infinity,855.0,5990.6646863519045,0.0
3241.0,Infinity,855.0,5990.6646863519045,0.0
3242.0,Infinity,855.0,5990.6646863519045,0.0
3243.0,Infinity,855.0,5990.6646863519045,0.0
3244.0,Infinity,855.0,5990.6646863519045,0.0
3245.0,Infinity,855.0,5990.6646863519045,0.0
3246.0,Infinity,861.0,5990.6646863519045,0.0
3247.0,Infinity,861.0,5990.6646863519045,0.0
3248.0,Infinity,861.0,5990.6646863519045,0.0
3249.0,Infinity,861.0,5990.6646863519045,0.0
3250.0,Infinity,861.0,5990.6646863519045,0.0
3251.0,Infinity,861.0,5990.6646863519045,0.0
3252.0,Infinity,861.0,5990.6646863519045,0.0
3253.0,Infinity,861.0,5990.6646863519045,0.0
3254.0,Infinity,861.0,5990.6646863519045,0.0
3255.0,Infinity,861.0,5990.6646863519045,0.0
3256.0,Infinity,861.0,5990.6646863519045,0.0
3257.0,Infinity,861.0,5990.6646863519045,0.0
3258.0,Infinity,861.0,5990.6646863519045,0.0
3259.0,Infinity,861.0,5990.6646863519045,0.0
3260.0,Infinity,861.0,5990.6646863519045,0.0
3261.0,Infinity,861.0,5990.6646863519045,0.0
3262.0,Infinity,861.0,5990.6646863519045,0.0
3263.0,Infinity,861.0,5990.6646863519045,0.0
3264.0,Infinity,861.0,5990.6646863519045,0.0
3265.0,Infinity,861.0,5990.6646863519045,0.0
3266.0,Infinity,861.0,5990.6646863519045,0.0
3267.0,Infinity,861.0,5990.6646863519045,0.0
3268.0,Infinity,861.0,5990.6646863519045,0.0
3269.0,Infinity,861.0,5990.6646863519045,0.0
3270.0,Infinity,861.0,5990.6646863519045,0.0
3271.0,Infinity,861.0,5990.6646863519045,0.0
3272.0,Infinity,861.0,5990.6646863519045,0.0
3273.0,Infinity,861.0,5990.6646863519045,0.0
3274.0,Infinity,861.0,5990.6646863519045,0.0
3275.0,Infinity,861.0,5990.6646863519045,0.0
3276.0,Infinity,861.0,5990.6646863519045,0.0
3277.0,Infinity,865.0,5990.6646863519045,0.0
3278.0,Infinity,865.0,5990.6646863519045,0.0
3279.0,Infinity,865.0,5990.6646863519045,0.0
3280.0,Infinity,870.0,5990.6646863519045,0.0
3281.0,Infinity,870.0,5990.6646863519045,0.0
3282.0,Infinity,870.0,5990.6646863519045,0.0
3283.0,Infinity,870.0,5990.6646863519045,0.0
3284.0,Infinity,870.0,5990.6646863519045,0.0
3285.0,Infinity,870.0,5990.6646863519045,0.0
3286.0,Infinity,870.0,5990.6646863519045,0.0
3287.0,Infinity,870.0,5990.6646863519045,0.0
3288.0,Infinity,874.0,5990.6646863519045,0.0
3289.0,Infinity,877.0,5990.6646863519045,0.0
3290.0,Infinity,877.0,5625.7909523958315,0.0
3291.0,Infinity,877.0,5398.605994250381,0.0
3292.0,Infinity,877.0,5424.44596838791,0.0
3293.0,Infinity,877.0,5424.44596838791,0.0
3294.0,Infinity,877.0,5424.44596838791,0.0
3295.0,Infinity,877.0,5424.44596838791,0.0
3296.0,Infinity,877.0,5424.44596838791,0.0
3297.0,Infinity,877.0,5424.44596838791,0.0
3298.0,Infinity,877.0,5424.44596838791,0.0
3299.0,Infinity,877.0,5424.44596838791,0.0
3300.0,Infinity,877.0,5424.44596838791,0.0
3301.0,Infinity,877.0,5424.44596838791,0.0
3302.0,Infinity,877.0,5424.44596838791,0.0
3303.0,Infinity,877.0,5424.44596838791,0.0
3304.0,Infinity,877.0,5424.44596838791,0.0
3305.0,Infinity,877.0,5424.44596838791,0.0
3306.0,Infinity,877.0,5424.44596838791,0.0
3307.0,Infinity,877.0,5424.44596838791,0.0
3308.0,Infinity,877.0,5384.317857734871,0.0
3309.0,Infinity,877.0,5384.317857734871,0.0
3310.0,Infinity,877.0,5384.317857734871,0.0
3311.0,Infinity,877.0,5384.317857734871,0.0
3312.0,Infinity,877.0,5384.317857734871,0.0
3313.0,Infinity,877.0,5384.317857734871,0.0
3314.0,Infinity,877.0,5384.317857734871,0.0
3315.0,Infinity,877.0,5606.15654544489,0.0
3316.0,Infinity,877.0,5606.15654544489,0.0
3317.0,Infinity,877.0,5606.15654544489,0.0
3318.0,Infinity,877.0,5606.15654544489,0.0
3319.0,Infinity,877.0,5606.15654544489,0.0
3320.0,Infinity,877.0,5606.15654544489,0.0
3321.0,Infinity,877.0,5606.15654544489,0.0
3322.0,Infinity,877.0,5606.15654544489,0.0
3323.0,Infinity,877.0,5606.15654544489,0.0
3324.0,Infinity,877.0,5606.15654544489,0.0
3325.0,Infinity,877.0,5606.15654544489,0.0
3326.0,Infinity,877.0,5606.15654544489,0.0
3327.0,Infinity,877.0,5606.15654544489,0.0
3328.0,Infinity,877.0,5606.15654544489,0.0
3329.0,Infinity,877.0,5606.15654544489,0.0
3330.0,Infinity,877.0,5606.15654544489,0.0
3331.0,Infinity,877.0,5606.15654544489,0.0
3332.0,Infinity,877.0,5606.15654544489,0.0
3333.0,Infinity,877.0,5606.15654544489,0.0
3334.0,Infinity,877.0,5606.15654544489,0.0
3335.0,Infinity,877.0,5668.679416459154,0.0
3336.0,Infinity,877.0,5774.884232608283,0.0
3337.0,Infinity,877.0,5774.884232608283,0.0
3338.0,Infinity,877.0,5774.884232608283,0.0
3339.0,Infinity,877.0,5777.953091929332,0.0
3340.0,Infinity,877.0,5777.953091929332,0.0
3341.0,Infinity,877.0,5777.953091929332,0.0
3342.0,Infinity,877.0,5777.953091929332,0.0
3343.0,Infinity,877.0,5777.953091929332,0.0
3344.0,Infinity,877.0,5777.953091929332,0.0
3345.0,Infinity,877.0,5777.953091929332,0.0
3346.0,Infinity,877.0,5777.953091929332,0.0
3347.0,Infinity,877.0,5777.953091929332,0.0
3348.0,Infinity,877.0,5777.953091929332,0.0
3349.0,Infinity,877.0,5777.953091929332,0.0
3350.0,Infinity,877.0,5777.953091929332,0.0
3351.0,Infinity,877.0,5777.953091929332,0.0
3352.0,Infinity,877.0,5777.953091929332,0.0
3353.0,Infinity,877.0,5777.953091929332,0.0
3354.0,Infinity,877.0,5777.953091929332,0.0
3355.0,Infinity,877.0,5777.953091929332,0.0
3356.0,Infinity,877.0,5777.953091929332,0.0
3357.0,Infinity,877.0,5777.953091929332,0.0
3358.0,Infinity,877.0,5777.953091929332,0.0
3359.0,Infinity,877.0,5777.953091929332,0.0
3360.0,Infinity,877.0,5539.230383097485,0.0
3361.0,Infinity,877.0,5539.230383097485,0.0
3362.0,Infinity,877.0,5539.230383097485,0.0
3363.0,Infinity,877.0,5539.230383097485,0.0
3364.0,Infinity,877.0,5539.230383097485,0.0
3365.0,Infinity,877.0,5539.230383097485,0.0
3366.0,Infinity,877.0,5539.230383097485,0.0
3367.0,Infinity,877.0,5539.230383097485,0.0
3368.0,Infinity,877.0,5410.044133921665,0.0
3369.0,Infinity,877.0,5410.044133921665,0.0
3370.0,Infinity,877.0,5360.590239256971,0.0
3371.0,Infinity,877.0,5360.590239256971,0.0
3372.0,Infinity,877.0,5360.590239256971,0.0
3373.0,Infinity,877.0,5360.590239256971,0.0
3374.0,Infinity,877.0,5360.590239256971,0.0
3375.0,Infinity,877.0,5360.590239256971,0.0
3376.0,Infinity,877.0,5360.590239256971,0.0
3377.0,Infinity,877.0,5360.590239256971,0.0
3378.0,Infinity,877.0,5360.590239256971,0.0
3379.0,Infinity,877.0,5360.590239256971,0.0
3380.0,Infinity,877.0,5360.590239256971,0.0
3381.0,Infinity,877.0,5360.590239256971,0.0
3382.0,Infinity,877.0,5360.590239256971,0.0
3383.0,Infinity,877.0,5360.590239256971,0.0
3384.0,Infinity,877.0,5360.590239256971,0.0
3385.0,Infinity,877.0,5360.590239256971,0.0
3386.0,Infinity,877.0,5360.590239256971,0.0
3387.0,Infinity,877.0,5360.590239256971,0.0
3388.0,Infinity,877.0,5360.590239256971,0.0
3389.0,Infinity,877.0,5360.590239256971,0.0
3390.0,Infinity,877.0,5360.590239256971,0.0
3391.0,Infinity,877.0,5360.590239256971,0.0
3392.0,Infinity,877.0,5360.590239256971,0.0
3393.0,Infinity,877.0,5360.590239256971,0.0
3394.0,Infinity,877.0,5626.1760385905345,0.0
3395.0,Infinity,877.0,5626.1760385905345,0.0
3396.0,Infinity,877.0,5626.1760385905345,0.0
3397.0,Infinity,877.0,5626.1760385905345,0.0
3398.0,Infinity,877.0,5626.1760385905345,0.0
3399.0,Infinity,877.0,5626.1760385905345,0.0
3400.0,Infinity,877.0,5626.1760385905345,0.0
3401.0,Infinity,877.0,5626.1760385905345,0.0
3402.0,Infinity,877.0,5626.1760385905345,0.0
3403.0,Infinity,877.0,5626.1760385905345,0.0
3404.0,Infinity,877.0,5626.1760385905345,0.0
3405.0,Infinity,877.0,5626.1760385905345,0.0
3406.0,Infinity,877.0,5626.1760385905345,0.0
3407.0,Infinity,877.0,5626.1760385905345,0.0
3408.0,Infinity,877.0,5626.1760385905345,0.0
3409.0,Infinity,877.0,5626.1760385905345,0.0
3410.0,Infinity,877.0,5626.1760385905345,0.0
3411.0,Infinity,877.0,5626.1760385905345,0.0
3412.0,Infinity,877.0,5626.1760385905345,0.0
3413.0,Infinity,877.0,5626.1760385905345,0.0
3414.0,Infinity,877.0,5626.1760385905345,0.0
3415.0,Infinity,877.0,5626.1760385905345,0.0
3416.0,Infinity,877.0,5626.1760385905345,0.0
3417.0,Infinity,877.0,5626.1760385905345,0.0
3418.0,Infinity,877.0,5626.1760385905345,0.0
3419.0,Infinity,877.0,5626.1760385905345,0.0
3420.0,Infinity,877.0,5626.1760385905345,0.0
3421.0,Infinity,877.0,5626.1760385905345,0.0
3422.0,Infinity,877.0,5626.1760385905345,0.0
3423.0,Infinity,877.0,5626.1760385905345,0.0
3424.0,Infinity,877.0,5626.1760385905345,0.0
3425.0,Infinity,877.0,5626.1760385905345,0.0
3426.0,Infinity,877.0,5626.1760385905345,0.0
3427.0,Infinity,877.0,5626.1760385905345,0.0
3428.0,Infinity,877.0,5626.1760385905345,0.0
3429.0,Infinity,877.0,5626.1760385905345,0.0
3430.0,Infinity,877.0,5626.1760385905345,0.0
3431.0,Infinity,877.0,5626.1760385905345,0.0
3432.0,Infinity,877.0,5626.1760385905345,0.0
3433.0,Infinity,877.0,5626.1760385905345,0.0
3434.0,Infinity,877.0,5626.1760385905345,0.0
3435.0,Infinity,877.0,5626.1760385905345,0.0
3436.0,Infinity,877.0,5626.1760385905345,0.0
3437.0,Infinity,877.0,5626.1760385905345,0.0
3438.0,Infinity,877.0,5626.1760385905345,0.0
3439.0,Infinity,877.0,5626.1760385905345,0.0
3440.0,Infinity,877.0,5626.1760385905345,0.0
3441.0,Infinity,877.0,5483.643696250936,0.0
3442.0,Infinity,877.0,5483.643696250936,0.0
3443.0,Infinity,877.0,5483.643696250936,0.0
3444.0,Infinity,877.0,5483.643696250936,0.0
3445.0,Infinity,877.0,5483.643696250936,0.0
3446.0,Infinity,877.0,5483.643696250936,0.0
3447.0,Infinity,877.0,5483.643696250936,0.0
3448.0,Infinity,877.0,5483.643696250936,0.0
3449.0,Infinity,877.0,5483.643696250936,0.0
3450.0,Infinity,877.0,5483.643696250936,0.0
3451.0,Infinity,877.0,5483.643696250936,0.0
3452.0,Infinity,877.0,5483.643696250936,0.0
3453.0,Infinity,877.0,5483.643696250936,0.0
3454.0,Infinity,877.0,5483.643696250936,0.0
3455.0,Infinity,877.0,5483.643696250936,0.0
3456.0,Infinity,877.0,5483.643696250936,0.0
3457.0,Infinity,877.0,5483.643696250936,0.0
3458.0,Infinity,877.0,5483.643696250936,0.0
3459.0,Infinity,877.0,5483.643696250936,0.0
3460.0,Infinity,877.0,5483.643696250936,0.0
3461.0,Infinity,877.0,5483.643696250936,0.0
3462.0,Infinity,877.0,5483.643696250936,0.0
3463.0,Infinity,877.0,5483.643696250936,0.0
3464.0,Infinity,877.0,5483.643696250936,0.0
3465.0,Infinity,877.0,5483.643696250936,0.0
3466.0,Infinity,877.0,5483.643696250936,0.0
3467.0,Infinity,877.0,5483.643696250936,0.0
3468.0,Infinity,877.0,5908.349712191204,0.0
3469.0,Infinity,877.0,5908.349712191204,0.0
3470.0,Infinity,877.0,5908.349712191204,0.0
3471.0,Infinity,877.0,5944.5452370654875,0.0
3472.0,Infinity,877.0,5944.5452370654875,0.0
3473.0,Infinity,877.0,5944.5452370654875,0.0
3474.0,Infinity,877.0,5944.5452370654875,0.0
3475.0,Infinity,877.0,5944.5452370654875,0.0
3476.0,Infinity,877.0,5944.5452370654875,0.0
3477.0,Infinity,877.0,5944.5452370654875,0.0
3478.0,Infinity,877.0,5944.5452370654875,0.0
3479.0,Infinity,877.0,5944.5452370654875,0.0
3480.0,Infinity,877.0,5944.5452370654875,0.0
3481.0,Infinity,877.0,5944.5452370654875,0.0
3482.0,Infinity,877.0,5944.5452370654875,0.0
3483.0,Infinity,877.0,5944.5452370654875,0.0
3484.0,Infinity,877.0,5944.5452370654875,0.0
3485.0,Infinity,877.0,5944.5452370654875,0.0
3486.0,Infinity,877.0,5944.5452370654875,0.0
3487.0,Infinity,877.0,5944.5452370654875,0.0
3488.0,Infinity,877.0,5944.5452370654875,0.0
3489.0,Infinity,877.0,5944.5452370654875,0.0
3490.0,Infinity,877.0,5944.5452370654875,0.0
3491.0,Infinity,877.0,5944.5452370654875,0.0
3492.0,Infinity,877.0,5944.5452370654875,0.0
3493.0,Infinity,877.0,5944.5452370654875,0.0
